id,jobs,firms,salary,nums0
917,Java高级开发工程师,北京信安世纪科技股份有限公司,1-1.5万/月,2
918,高级JAVA软件工程师,西安亨顿软件技术有限公司,1-2万/月,2
919,Java开发工程师/每年涨薪/国内外旅游,盛鼎轩商贸,4.5-6千/月,2
920,Java开发专员（高基薪+双休餐补）,盛鼎轩商贸,3-4.5千/月,2
921,java高级程序员,北京继教网教育科技发展有限公司,1-1.2万/月,1
922,Java高级开发工程师,陕西星海信息工程有限责任公司,0.6-1.2万/月,若干
923,Java软件工程师(中高级）,西安丝路软件有限责任公司,0.8-1万/月,若干
924,Java软件工程师,西安丝路软件有限责任公司,4.5-6千/月,5
925,高级JAVA开发工程师,通联商务服务有限公司,1-1.5万/月,若干
926,Java软件开发工程师,陕西巨子生物技术有限公司,6-8千/月,若干
927,Java讲师,陕西省商务技术学校,15-20万/年,5
928,java/.net高级讲师（年薪17万）,陕西省商务技术学校,15-20万/年,2
929,Java开发工程师,陕西省君凯电子科技有限公司,0.5-1万/月,3
930,Java初级开发工程师,中科聚信信息技术（北京）有限公司,0.6-1.2万/月,3
931,Java高级开发工程师,中科聚信信息技术（北京）有限公司,1.5-3万/月,2
932,Java开发工程师,深圳市中创星通科技有限公司,0.7-1.5万/月,3
933,Java高级开发工程师,西安大市道网络科技有限责任公司,0.8-1.5万/月,2
934,高级Java开发工程师,西安智徽信息工程有限公司,0.7-1.2万/月,4
935,高级JAVA开发工程师,上海速邦信息科技有限公司,1-1.8万/月,10
936,JAVA开发实施工程师,上海速邦信息科技有限公司,1-2万/月,20
937,java开发（西安PLM项目组）,北京德天博诚科技有限公司,0.6-1万/月,4
938,Java开发工程师,西安恪诚电子科技有限公司,1-1.5万/月,2
939,Java web开发工程师,西安云雀软件有限公司,5-8千/月,2
940,高级java软件开发工程师,上海冰智通讯网络有限公司,1.5-2万/月,2
941,Java中级开发工程师,西安华创人力资源管理咨询有限公司,0.7-1.2万/月,2
942,Java高级开发工程师,西安华创人力资源管理咨询有限公司,2-3万/月,5
943,Java后台开发工程师,西安华创人力资源管理咨询有限公司,1-1.5万/月,2
944,Java开发工程师,西安东华软件有限公司,0.5-1万/月,5
945,Java高级开发工程师,北京德天博诚科技有限公司,0.8-1.5万/月,5
946,Java开发工程师（高级）,西安美齐电子商务有限公司,1.2-1.8万/月,5
947,JAVA开发（中级）,西安美齐电子商务有限公司,0.6-1.3万/月,3
948,java高级软件工程师(职位编号：01),北京军地联合信息技术研究发展中心（有限合伙）,0.8-1万/月,5
949,Java高级开发工程师,西安亿阳信通软件科技发展有限公司,1-1.5万/月,若干
950,Java中级开发工程师,西安亿阳信通软件科技发展有限公司,7-9千/月,若干
951,Java开发工程师,西安亿阳信通软件科技发展有限公司,6-9千/月,若干
952,Java软件开发工程师,上海师悦信息科技有限公司西安分公司,4-8千/月,5
953,Java架构师,上海师悦信息科技有限公司西安分公司,1.5-2.5万/月,2
954,Java Engineer,西安思科特软件有限公司,0.8-1万/月,若干
955,Java 高级工程师(职位编号：sktxa-201301-01),西安思科特软件有限公司,1-1.5万/月,2
956,JAVA开发工程师（中、高级）,北京中海华晟信息技术有限公司西安分公司,0.6-1.2万/月,若干
957,Java高级开发工程师,西安因联信息科技有限公司,1.5-2.2万/月,5
958,Java开发工程师,西安因联信息科技有限公司,1-2万/月,3
959,JAVA 工程师,西安启软电子信息系统有限公司,0.6-1万/月,2
960,Java开发工程师,陕西星邑空间技术有限公司,1-1.5万/月,5
961,Java软件工程师（高级）,南京烽火星空通信发展有限公司,1.5-2.5万/月,若干
962,Java后台开发工程师,南京烽火星空通信发展有限公司,1.5-2.5万/月,若干
963,Java开发工程师,陕西西部资信股份有限公司,0.8-1万/月,10
964,Java高级开发工程师,江苏润和软件股份有限公司,1.5-2.5万/月,1
965,Java开发工程师,江苏润和软件股份有限公司,0.6-1.5万/月,若干
966,Java开发工程师,福建博思软件股份有限公司,0.8-1.2万/月,5
967,JAVA中级开发工程师,西安汇景倬元信息技术有限公司,0.8-1.5万/月,3
968,JAVA初级开发工程师,西安汇景倬元信息技术有限公司,4-8千/月,2
969,Java开发工程师,中科软科技股份有限公司,4-7千/月,5
970,Java开发工程师,西安橡树软件有限公司,6-8千/月,5
971,Java中级开发工程师,圆通速递有限公司,1.2-1.5万/月,30
972,Java中高级开发工程师,北京联龙博通电子商务技术有限公司,1-1.5万/月,4
973,Java中级开发工程师,北京联龙博通电子商务技术有限公司,1-1.5万/月,4
974,Java中级开发工程师,北京联龙博通电子商务技术有限公司,1-1.5万/月,2
975,Java开发工程师,北京联龙博通电子商务技术有限公司,1-1.5万/月,2
976,中级JAVA工程师,北京联龙博通电子商务技术有限公司,0.8-1万/月,4
977,高级Java工程师,北京联龙博通电子商务技术有限公司,0.9-1.5万/月,1
978,Java中高级开发工程师,北京联龙博通电子商务技术有限公司,0.8-1.5万/月,1
979,Java中高级开发工程师,北京联龙博通电子商务技术有限公司,1-1.5万/月,4
980,Java中高级开发工程师,北京联龙博通电子商务技术有限公司,0.8-1.5万/月,1
981,Java中级开发工程师,北京联龙博通电子商务技术有限公司,0.8-1.5万/月,1
982,Java（中、高级工程师）,西安融联网络科技有限公司,6-9千/月,9
983,（某500强知名企业）JAVA技术专家,西安瀚特人力资源有限公司,1.5-2万/月,若干
984,Java开发工程师,北京先进数通信息技术股份公司,6-8千/月,2
985,�I�I�I java开发工程师�I�I�I,小马股份有限公司西安分公司,0.5-2.5万/月,若干
986,�I�I�I java开发工程师�I�I�I,小马股份有限公司西安分公司,0.5-2.5万/月,若干
987,Java高级开发工程师,小马股份有限公司西安分公司,0.8-4万/月,3
988,JAVA软件工程师,上海中交海德交通科技股份有限公司,0.8-1.2万/月,若干
989,Java高级开发工程师,中江联合（北京）科技有限公司,1-1.5万/月,3
990,Java中级开发工程师,深圳市德卡科技股份有限公司,0.6-1万/月,8
991,Java开发工程师,陕西特辰信息技术有限公司,0.8-1万/月,2
992,Java开发工程师（西安）,浙江正元智慧科技股份有限公司,0.6-1万/月,5
993,Java开发工程师,深圳天源迪科信息技术股份有限公司驻西安办事处,1-1.5万/月,2
994,JAVA开发工程师,西安博达软件股份有限公司,0.8-1.2万/月,10
995,java开发（人工智能大数据方向）接受0基础,陕西养正文化发展有限公司,3-4.5千/月,5
996,Java后端开发实习,陕西养正文化发展有限公司,4.5-6千/月,4
997,java大数据实习生(接受0基础),陕西养正文化发展有限公司,4.5-6千/月,9
998,java开发实习生(接受转行0基础),陕西养正文化发展有限公司,4.5-6千/月,若干
999,java开发工程师助理(有无经验均可),陕西养正文化发展有限公司,4.5-6千/月,8
1000,初级Java开发(转行可投),陕西养正文化发展有限公司,3-4.5千/月,若干
1001,java+人工智能实习生（接受0基础）,陕西养正文化发展有限公司,6-8千/月,9
1002,Java中高级,陕西九鼎通信技术有限公司,1-1.8万/月,20
1003,Java开发工程师,陕西九鼎通信技术有限公司,0.8-1.4万/月,若干
1004,Java开发工程师,陕西九鼎通信技术有限公司,1-1.8万/月,3
1005,Java开发实习生(接受转行),陕西养正文化发展有限公司,4.5-6千/月,6
1006,Java开发工程师,陕西九鼎通信技术有限公司,0.6-1万/月,1
1007,Java中级开发工程师,陕西九鼎通信技术有限公司,1-2万/月,若干
1008,Java初级开发工程师,陕西九鼎通信技术有限公司,0.6-1.2万/月,4
1009,Java高级开发工程师,陕西九鼎通信技术有限公司,1.5-3万/月,2
1010,Java开发工程师(武汉）,陕西九鼎通信技术有限公司,0.8-1.6万/月,1
1011,JAVA软件开发工程师,邦正科技股份有限公司,0.6-1万/月,2
1012,Java开发工程师,东华软件股份公司,0.8-1.6万/月,若干
1013,Java开发工程师,东华软件股份公司,0.8-1.4万/月,若干
1014,Java开发工程师,东华软件股份公司,0.8-1.4万/月,若干
1015,Java开发工程师,东华软件股份公司,0.8-1.6万/月,若干
1016,软件开发工程师（C/C++/Java）,NEC-日电卓越软件科技（北京）有限公司西安分公司,5-9千/月,3
1017,JAVA开发工程师,陕西北斗金控信息服务有限公司,6-8千/月,3
1018,Java高级开发工程师,陕西淘丁实业集团有限公司,0.8-1.2万/月,若干
1019,Java开发工程师,陕西淘丁实业集团有限公司,0.8-1.2万/月,若干
1020,高级JAVA开发工程师(职位编号：04),黑龙江立高科技股份有限公司西安研发分公司,0.9-1.4万/月,3
1021,中级软件开发工程师（JAVA）,上海慧程工程技术服务有限公司,0.8-1万/月,3
1022,高级JAVA开发工程师(战略实施),北京超图软件股份有限公司,1-1.5万/月,2
1023,JAVA后端服务开发-HXY(职位编号：NavInfo001647),北京四维图新科技股份有限公司,1-1.8万/月,2
1024,JAVA中级工程师,西安华讯科技有限责任公司,0.8-1万/月,1
1025,应届硕士-Java开发,西安泰为软件有限公司,0.8-1万/月,2
1026,JAVA软件工程师,西安悦泰科技有限责任公司,5-8千/月,2
1027,Java开发工程师,西安因联信息科技有限公司,1-2万/月,1
1028,中级JAVA开发工程师,厦门市巨龙信息科技有限公司,0.6-1万/月,2
1029,Java开发工程师,北京三维天地科技有限公司,0.8-1万/月,5
1030,Java高级开发工程师,紫光陕数大数据有限公司,1.8-2.5万/月,2
1031,Java开发工程师,紫光陕数大数据有限公司,0.9-1.5万/月,2
1032,Java运维工程师,北京中软国际信息技术有限公司,4.5-6.5千/月,2
1033,Java开发工程师,北京中软国际信息技术有限公司,5-7千/月,5
1034,技术支持(Java & Documentum),北京中软国际信息技术有限公司,4.5-6.5千/月,3
1035,平台技术支持工程师（Java & Documentum）,北京中软国际信息技术有限公司,4.5-6.5千/月,2
1036,软件工程师（Java）,深圳市有方科技股份有限公司,8-15万/年,10
1037,JAVA后端开发工程师（西安）,深圳市有方科技股份有限公司,0.8-1.5万/月,3
1038,Java/J2EE工程师,三星数据系统（西安）有限公司,0.7-1.5万/月,13
1039,Java开发工程师,广誉远中药股份有限公司,0.6-1.2万/月,2
1040,Java 高级开发工程师,西安中盛凯新技术发展有限责任公司,1.2-2万/月,2
1041,Java高级开发工程师,西安悦泰科技有限责任公司,1-1.5万/月,2
1042,Java高级开发工程师,珠海网博信息科技股份有限公司,1-1.5万/月,若干
1043,Java高级软件工程师,珠海网博信息科技股份有限公司,1-1.5万/月,2
1044,Java高级软件工程师,珠海网博信息科技股份有限公司,1-1.5万/月,2
1045,Java开发工程师,深圳市博安达信息技术股份有限公司,5-8千/月,1
1046,Java高级开发工程师,西安志翔沣谷信息科技有限公司,0.8-1万/月,2
1047,高级JAVA开发工程师,西安交大长天软件股份有限公司,0.8-1.2万/月,1
1048,中级开发工程师(Java）,西安交大长天软件股份有限公司,0.8-1.2万/月,2
1049,Java技术工程师(初级),上海今日信息科技有限公司,4-7千/月,6
1050,Java开发工程师(中/高级）,上海今日信息科技有限公司,1-1.5万/月,2
1051,Java高级开发工程师,陕西西建大聚慧软件科技有限公司,0.8-1.5万/月,3
1052,java初级（北京）,陕西九鼎通信技术有限公司,5-9千/月,5
1053,Java工程师（中级）,京北方信息技术股份有限公司,0.8-1.3万/月,3
1054,Java开发工程师,陕西马卡鲁信息技术有限公司,0.6-1万/月,3
1055,Java高级开发工程师,江苏锐天信息科技有限公司西安分公司,1.2-2万/月,1
1056,JAVA项目经理,江苏锐天信息科技有限公司西安分公司,1-1.5万/月,1
1057,Java大数据开发工程师,陕西速橘丰信息科技有限公司,6-8千/月,3
1058,Java开发工程师（北京）,康德曼（北京）互联网技术有限公司,0.5-2万/月,5
1059,Java软件开发工程师（西安）,康德曼（北京）互联网技术有限公司,0.5-2万/月,20
1060,Java开发工程师,康德曼（北京）互联网技术有限公司,0.5-2万/月,20
1061,Java高级开发工程师-中软自研B2B电商,中软国际科技服务有限公司,1.2-1.8万/月,2
1062,JAVA开发项目经理（大数据方向）,陕西华表网络技术有限公司,1.5-2万/月,1
1063,Java 开发工程师（西安）,西安绿创电子科技有限公司,0.6-1.2万/月,5
1064,java后端开发,广州优孚欧智能科技有限公司,0.8-1.5万/月,1
1065,Java高级开发工程师,天图软件科技有限公司,1-1.5万/月,2
1066,云方向业务部门_Java高级工程师,北京思特奇信息技术股份有限公司陕西分公司,0.7-1.4万/月,若干
1067,核心业务部门_Java工程师,北京思特奇信息技术股份有限公司陕西分公司,0.5-1万/月,若干
